Customer_ID,Customer_Name,Gender,Age,City,Total_Orders,Total_Sales,Total_Profit,Avg_Order_Value,Customer_Segment,,Segment,Customer_Count,Total_Sales
CUST0387,Simran Joshi,Male,64,Chennai,11,"?2,572.41",?397.81,233.8554545,High Value,,,,
CUST0716,Amit Sharma,Male,51,Kolkata,4,"?2,450.78",?338.35,612.695,High Value,,,,
CUST0823,Manish Sharma,Female,63,Bengaluru,4,"?4,348.41",?690.07,1087.1025,High Value,,,,
CUST0612,Anjali Reddy,Male,51,Delhi,2,?266.02,?37.57,133.01,Low Value,,,,
CUST0276,Arjun Iyer,Female,42,Lucknow,5,?672.12,?110.35,134.424,Medium Value,,,,
CUST0323,Simran Shah,Male,37,Ahmedabad,5,"?3,289.25",?590.56,657.85,High Value,,,,
CUST0515,Nikhil Singh,Male,64,Lucknow,4,"?3,146.40",?490.93,786.6,High Value,,,,
CUST0643,Kavya Verma,Male,31,Bengaluru,3,"?2,174.28",?481.46,724.76,High Value,,,,
CUST0889,Simran Kapoor,Female,45,Pune,5,"?2,092.79",?401.05,418.558,High Value,,,,
CUST0485,Arjun Khan,Female,55,Lucknow,4,"?3,140.40",?655.83,785.1,High Value,,,,
CUST0636,Isha Singh,Male,47,Lucknow,1,?118.16,?8.17,118.16,Low Value,,,,
CUST0277,Nikhil Singh,Female,50,Lucknow,7,"?3,545.05",?626.50,506.4357143,High Value,,,,
CUST0494,Neha Sharma,Male,54,Jaipur,2,?854.16,?98.89,427.08,Medium Value,,,,
CUST0399,Vikram Patel,Male,22,Ahmedabad,4,"?1,030.84",?165.55,257.71,High Value,,,,
CUST0270,Amit Joshi,Female,41,Jaipur,4,?675.12,?92.76,168.78,Medium Value,,,,
CUST0380,Priya Malhotra,Female,35,Pune,2,?548.60,?56.04,274.3,Medium Value,,,,
CUST0665,Rahul Gupta,Female,22,Delhi,9,"?3,361.74",?622.34,373.5266667,High Value,,,,
CUST0610,Karan Patel,Female,20,Pune,2,"?1,130.49",?170.10,565.245,High Value,,,,
CUST0391,Priya Verma,Male,33,Chennai,6,"?1,298.13",?272.05,216.355,High Value,,,,
CUST0930,Kavya Iyer,Male,35,Kolkata,5,"?2,620.16",?439.85,524.032,High Value,,,,
CUST0810,Sahil Iyer,Female,20,Delhi,3,"?2,879.18",?544.98,959.7266667,High Value,,,,
CUST0102,Anjali Iyer,Female,43,Jaipur,5,"?1,853.49",?201.66,370.698,High Value,,,,
CUST0305,Karan Patel,Male,49,Kolkata,10,"?3,788.00",?612.58,378.8,High Value,,,,
CUST0282,Simran Verma,Female,22,Pune,3,?407.68,?70.54,135.8933333,Low Value,,,,
CUST0080,Isha Sharma,Female,55,Jaipur,3,"?1,211.70",?196.88,403.9,High Value,,,,
CUST0424,Simran Mehta,Male,41,Jaipur,9,"?3,234.40",?598.24,359.3777778,High Value,,,,
CUST0912,Kavya Sharma,Male,23,Lucknow,6,"?4,225.71",?667.19,704.285,High Value,,,,
CUST0275,Karan Iyer,Male,22,Delhi,5,"?3,361.98",?528.71,672.396,High Value,,,,
CUST0203,Amit Gupta,Male,47,Pune,7,"?5,402.39",?781.62,771.77,High Value,,,,
CUST0444,Nikhil Verma,Female,57,Chennai,4,"?3,432.13",?485.54,858.0325,High Value,,,,
CUST0847,Nikhil Singh,Male,60,Jaipur,3,"?1,887.57",?323.01,629.19,High Value,,,,
CUST0799,Nikhil Iyer,Male,25,Ahmedabad,3,"?1,188.08",?199.62,396.0266667,High Value,,,,
CUST0223,Rahul Sharma,Female,21,Hyderabad,2,"?1,126.33",?228.56,563.165,High Value,,,,
CUST0048,Vikram Patel,Male,60,Kolkata,3,"?2,794.02",?251.65,931.34,High Value,,,,
CUST0393,Manish Khan,Female,46,Pune,3,?623.61,?91.97,207.87,Medium Value,,,,
CUST0072,Rahul Nair,Female,60,Pune,3,?659.10,?104.97,219.7,Medium Value,,,,
CUST0306,Anjali Verma,Female,52,Bengaluru,4,"?2,703.63",?427.66,675.9075,High Value,,,,
CUST0271,Sahil Patel,Female,50,Bengaluru,3,"?1,452.40",?270.28,484.1333333,High Value,,,,
CUST0685,Priya Reddy,Male,43,Jaipur,9,"?5,192.59",?867.29,576.9544444,High Value,,,,
CUST0480,Anjali Sharma,Female,36,Lucknow,2,?487.22,?55.95,243.61,Low Value,,,,
CUST0274,Riya Das,Female,22,Pune,6,"?2,444.45",?422.17,407.4083333,High Value,,,,
CUST0590,Anjali Mehta,Female,36,Ahmedabad,7,"?4,139.04",?588.19,591.2914286,High Value,,,,
CUST0402,Pooja Reddy,Female,28,Delhi,3,"?2,331.37",?422.32,777.1233333,High Value,,,,
CUST0356,Kavya Sharma,Female,50,Chennai,6,"?3,983.02",?711.41,663.8366667,High Value,,,,
CUST0146,Karan Sharma,Female,49,Pune,9,"?4,582.79",?717.26,509.1988889,High Value,,,,
CUST0175,Meera Sharma,Male,31,Bengaluru,4,?734.03,?100.37,183.5075,Medium Value,,,,
CUST0264,Sahil Gupta,Male,39,Delhi,6,"?1,447.27",?178.93,241.2116667,High Value,,,,
CUST0369,Kavya Verma,Male,51,Chennai,3,"?1,396.12",?213.89,465.3733333,High Value,,,,
CUST0428,Kavya Gupta,Male,38,Lucknow,6,"?2,269.40",?355.48,378.2333333,High Value,,,,
CUST0126,Kavya Shah,Male,49,Bengaluru,4,"?2,781.06",?358.23,695.265,High Value,,,,
CUST0681,Amit Shah,Male,41,Chennai,4,"?1,187.41",?214.74,296.8525,High Value,,,,
CUST0441,Meera Shah,Female,50,Mumbai,3,"?2,173.80",?271.20,724.6,High Value,,,,
CUST0600,Simran Das,Male,24,Bengaluru,4,?922.88,?129.95,230.72,Medium Value,,,,
CUST0447,Pooja Joshi,Male,41,Chennai,6,"?4,319.66",?529.94,719.9433333,High Value,,,,
CUST0205,Kavya Malhotra,Female,48,Bengaluru,7,"?3,275.79",?641.01,467.97,High Value,,,,
CUST0958,Aditya Patel,Female,32,Bengaluru,4,"?2,929.64",?540.02,732.41,High Value,,,,
CUST0029,Neha Nair,Female,59,Chennai,5,"?2,041.73",?340.41,408.346,High Value,,,,
CUST0929,Meera Iyer,Female,50,Kolkata,9,"?5,693.45",?984.60,632.6055556,High Value,,,,
CUST0125,Riya Sharma,Female,37,Kolkata,5,?641.88,?94.38,128.376,Medium Value,,,,
CUST0229,Manish Reddy,Female,61,Jaipur,3,?910.61,?197.84,303.5366667,Medium Value,,,,
CUST0107,Meera Khan,Male,33,Hyderabad,3,?778.50,?145.80,259.5,Medium Value,,,,
CUST0415,Meera Shah,Male,50,Delhi,5,"?1,583.37",?256.77,316.674,High Value,,,,
CUST0505,Aditya Patel,Male,59,Chennai,6,"?2,714.51",?472.26,452.4183333,High Value,,,,
CUST0284,Rohan Shah,Male,55,Jaipur,2,?180.15,?25.94,90.075,Low Value,,,,
CUST0471,Riya Nair,Male,36,Chennai,5,"?2,300.95",?447.34,460.19,High Value,,,,
CUST0133,Vikram Joshi,Female,39,Kolkata,7,"?2,925.98",?374.00,417.9971429,High Value,,,,
CUST0108,Sneha Kapoor,Male,27,Mumbai,4,"?2,909.36",?507.51,727.34,High Value,,,,
CUST0570,Sahil Nair,Female,23,Lucknow,4,"?1,480.44",?218.24,370.11,High Value,,,,
CUST0760,Amit Khan,Female,55,Pune,5,"?2,420.33",?379.04,484.066,High Value,,,,
CUST0886,Nikhil Patel,Male,34,Bengaluru,5,"?3,139.06",?516.36,627.812,High Value,,,,
CUST0848,Anjali Singh,Male,48,Delhi,3,"?1,447.86",?272.46,482.62,High Value,,,,
CUST0121,Sneha Mehta,Male,63,Bengaluru,9,"?6,226.49",?995.52,691.8322222,High Value,,,,
CUST0945,Aditya Mehta,Female,61,Chennai,7,"?5,927.63","?1,218.28",846.8042857,High Value,,,,
CUST0077,Arjun Sharma,Male,39,Delhi,5,"?2,834.65",?421.31,566.93,High Value,,,,
CUST0947,Vikram Iyer,Female,32,Chennai,4,"?2,549.88",?528.98,637.47,High Value,,,,
CUST0355,Sneha Malhotra,Female,40,Mumbai,4,"?1,863.21",?308.07,465.8025,High Value,,,,
CUST0666,Sahil Gupta,Female,18,Mumbai,7,"?4,389.72",?585.39,627.1028571,High Value,,,,
CUST0833,Meera Kapoor,Male,32,Hyderabad,6,"?1,861.96",?286.40,310.3266667,High Value,,,,
CUST0359,Rohan Verma,Male,36,Ahmedabad,1,"?1,143.72",?209.35,1143.72,High Value,,,,
CUST0723,Rohan Patel,Male,46,Ahmedabad,5,"?3,213.19",?667.56,642.638,High Value,,,,
CUST0313,Sahil Mehta,Male,43,Hyderabad,4,"?1,529.50",?186.68,382.375,High Value,,,,
CUST0887,Manish Singh,Female,47,Mumbai,4,?977.69,?143.03,244.4225,Medium Value,,,,
CUST0594,Rahul Das,Female,63,Bengaluru,6,"?2,667.22",?272.81,444.5366667,High Value,,,,
CUST0116,Nikhil Mehta,Female,28,Ahmedabad,3,?278.53,?37.55,92.84333333,Low Value,,,,
CUST0999,Vikram Singh,Male,64,Pune,4,"?2,221.78",?394.74,555.445,High Value,,,,
CUST0046,Vikram Shah,Male,64,Lucknow,8,"?2,725.71",?400.19,340.71375,High Value,,,,
CUST0524,Kavya Shah,Male,42,Bengaluru,6,"?2,383.95",?355.47,397.325,High Value,,,,
CUST0337,Aditya Verma,Male,37,Jaipur,6,"?3,685.85",?572.84,614.3083333,High Value,,,,
CUST0888,Neha Malhotra,Male,20,Hyderabad,5,"?2,049.36",?264.58,409.872,High Value,,,,
CUST0248,Arjun Shah,Male,47,Chennai,2,?110.32,?14.58,55.16,Low Value,,,,
CUST0740,Arjun Joshi,Male,20,Lucknow,5,"?1,453.96",?212.14,290.792,High Value,,,,
CUST0086,Karan Kapoor,Female,60,Bengaluru,8,"?2,096.64",?369.91,262.08,High Value,,,,
CUST0834,Meera Kapoor,Female,63,Hyderabad,5,"?4,255.47",?701.80,851.094,High Value,,,,
CUST0859,Arjun Gupta,Male,54,Delhi,9,"?4,216.83",?657.38,468.5366667,High Value,,,,
CUST0914,Vikram Nair,Female,39,Chennai,4,"?1,205.66",?162.25,301.415,High Value,,,,
CUST0272,Meera Sharma,Female,47,Mumbai,5,"?3,271.57",?429.25,654.314,High Value,,,,
CUST0241,Simran Das,Male,23,Hyderabad,3,"?1,704.26",?320.61,568.0866667,High Value,,,,
CUST0303,Aditya Iyer,Male,18,Bengaluru,5,"?3,588.57",?424.60,717.714,High Value,,,,
CUST0692,Neha Sharma,Male,62,Mumbai,3,"?3,004.10",?417.26,1001.366667,High Value,,,,
CUST0587,Meera Mehta,Female,46,Chennai,6,"?3,167.53",?575.20,527.9216667,High Value,,,,
CUST0935,Rohan Das,Male,50,Jaipur,7,"?1,254.66",?168.92,179.2371429,High Value,,,,
CUST0161,Arjun Gupta,Male,64,Bengaluru,8,"?3,483.57",?497.85,435.44625,High Value,,,,
CUST0340,Rahul Khan,Female,29,Bengaluru,4,"?1,362.90",?301.39,340.725,High Value,,,,
CUST0774,Anjali Reddy,Female,49,Kolkata,3,?831.33,?157.38,277.11,Medium Value,,,,
CUST0025,Rohan Shah,Female,23,Mumbai,7,"?3,022.30",?496.69,431.7571429,High Value,,,,
CUST0016,Simran Gupta,Female,62,Pune,5,?777.03,?142.54,155.406,Medium Value,,,,
CUST0407,Aditya Das,Female,51,Kolkata,5,"?1,732.93",?243.88,346.586,High Value,,,,
CUST0256,Isha Mehta,Male,44,Pune,5,"?3,234.33",?547.53,646.866,High Value,,,,
CUST0409,Amit Joshi,Female,61,Jaipur,7,"?1,764.16",?290.93,252.0228571,High Value,,,,
CUST0711,Vikram Das,Male,27,Mumbai,3,"?1,982.60",?313.16,660.8666667,High Value,,,,
CUST0841,Nikhil Kapoor,Male,21,Lucknow,4,"?3,566.42",?711.13,891.605,High Value,,,,
CUST0574,Rahul Singh,Female,41,Hyderabad,5,"?2,203.67",?266.38,440.734,High Value,,,,
CUST0544,Rahul Mehta,Male,58,Bengaluru,3,?398.44,?63.77,132.8133333,Low Value,,,,
CUST0200,Pooja Joshi,Female,25,Mumbai,5,"?1,638.68",?227.72,327.736,High Value,,,,
CUST0503,Priya Singh,Female,29,Delhi,6,"?2,763.79",?496.35,460.6316667,High Value,,,,
CUST0430,Manish Joshi,Female,49,Mumbai,8,"?3,960.23",?743.71,495.02875,High Value,,,,
CUST0624,Meera Iyer,Male,61,Delhi,2,"?1,614.37",?246.11,807.185,High Value,,,,
CUST0120,Karan Khan,Male,26,Delhi,2,?345.41,?55.27,172.705,Low Value,,,,
CUST0144,Neha Kapoor,Male,40,Jaipur,4,"?1,850.41",?307.97,462.6025,High Value,,,,
CUST0791,Arjun Patel,Female,29,Chennai,6,"?5,374.60",?593.39,895.7666667,High Value,,,,
CUST0213,Priya Khan,Female,63,Kolkata,6,"?3,968.36",?483.36,661.3933333,High Value,,,,
CUST0167,Riya Patel,Male,54,Hyderabad,6,"?1,487.33",?203.48,247.8883333,High Value,,,,
CUST0170,Aditya Joshi,Male,54,Mumbai,5,"?3,250.49",?536.49,650.098,High Value,,,,
CUST0083,Sneha Nair,Male,40,Jaipur,5,"?2,495.50",?397.95,499.1,High Value,,,,
CUST0702,Rohan Verma,Male,53,Kolkata,3,"?1,665.65",?230.21,555.2166667,High Value,,,,
CUST0626,Anjali Khan,Male,50,Kolkata,2,"?2,311.40",?259.45,1155.7,High Value,,,,
CUST0168,Riya Joshi,Female,39,Delhi,7,"?2,010.13",?206.79,287.1614286,High Value,,,,
CUST0619,Isha Verma,Female,38,Bengaluru,3,"?1,370.69",?233.04,456.8966667,High Value,,,,
CUST0805,Manish Reddy,Male,62,Lucknow,4,"?2,657.70",?521.62,664.425,High Value,,,,
CUST0008,Karan Singh,Male,31,Chennai,8,"?3,748.21",?547.94,468.52625,High Value,,,,
CUST0611,Rahul Malhotra,Female,59,Pune,3,?571.12,?87.02,190.3733333,Medium Value,,,,
CUST0354,Manish Reddy,Male,45,Pune,4,"?3,057.34",?370.43,764.335,High Value,,,,
CUST0335,Meera Malhotra,Male,39,Pune,4,"?1,729.05",?201.59,432.2625,High Value,,,,
CUST0779,Anjali Reddy,Female,28,Pune,4,"?1,468.32",?179.03,367.08,High Value,,,,
CUST0746,Nikhil Khan,Female,35,Delhi,5,"?6,816.63",?790.50,1363.326,High Value,,,,
CUST0034,Anjali Shah,Male,56,Chennai,10,"?4,491.05",?707.47,449.105,High Value,,,,
CUST0766,Aditya Malhotra,Male,29,Lucknow,7,"?1,359.16",?182.82,194.1657143,High Value,,,,
CUST0700,Sneha Das,Male,20,Mumbai,7,"?2,453.79",?363.13,350.5414286,High Value,,,,
CUST0566,Kavya Gupta,Male,39,Lucknow,5,"?3,135.68",?369.46,627.136,High Value,,,,
CUST0484,Rahul Singh,Female,33,Ahmedabad,6,"?3,062.11",?539.41,510.3516667,High Value,,,,
CUST0767,Karan Reddy,Male,58,Lucknow,6,"?3,946.82",?647.86,657.8033333,High Value,,,,
CUST0981,Isha Singh,Male,37,Chennai,2,"?1,463.32",?189.41,731.66,High Value,,,,
CUST0902,Nikhil Shah,Male,45,Bengaluru,8,"?3,480.10",?498.39,435.0125,High Value,,,,
CUST0650,Riya Verma,Female,58,Kolkata,2,?306.55,?41.77,153.275,Low Value,,,,
CUST0598,Aditya Patel,Female,56,Ahmedabad,5,"?4,073.15",?835.90,814.63,High Value,,,,
CUST0180,Amit Nair,Male,34,Lucknow,9,"?2,854.31",?467.22,317.1455556,High Value,,,,
CUST0230,Anjali Patel,Female,40,Lucknow,3,"?2,818.18",?422.78,939.3933333,High Value,,,,
CUST0604,Isha Iyer,Male,46,Chennai,1,"?2,285.60",?452.23,2285.6,High Value,,,,
CUST0235,Rahul Malhotra,Female,35,Mumbai,7,"?5,413.41",?848.89,773.3442857,High Value,,,,
CUST0853,Priya Malhotra,Male,48,Bengaluru,3,?923.64,?141.00,307.88,Medium Value,,,,
CUST0741,Meera Iyer,Male,59,Hyderabad,3,?782.65,?122.58,260.8833333,Medium Value,,,,
CUST0794,Arjun Iyer,Male,27,Pune,4,"?1,650.30",?230.10,412.575,High Value,,,,
CUST0095,Nikhil Patel,Female,54,Bengaluru,5,"?2,876.63",?517.90,575.326,High Value,,,,
CUST0546,Nikhil Joshi,Female,21,Lucknow,3,"?1,637.82",?220.57,545.94,High Value,,,,
CUST0194,Pooja Nair,Female,53,Mumbai,5,"?3,887.13",?411.98,777.426,High Value,,,,
CUST0028,Manish Shah,Female,53,Mumbai,6,"?3,659.51",?616.55,609.9183333,High Value,,,,
CUST0051,Neha Gupta,Male,30,Jaipur,3,"?1,424.24",?262.06,474.7466667,High Value,,,,
CUST0262,Rahul Sharma,Female,33,Delhi,8,"?2,745.65",?401.61,343.20625,High Value,,,,
CUST0047,Sahil Joshi,Male,48,Kolkata,7,"?3,800.80",?502.30,542.9714286,High Value,,,,
CUST0381,Simran Mehta,Female,65,Ahmedabad,5,"?3,284.44",?377.46,656.888,High Value,,,,
CUST0138,Sneha Verma,Female,60,Pune,5,"?1,741.87",?274.19,348.374,High Value,,,,
CUST0129,Manish Reddy,Male,57,Jaipur,4,"?2,017.17",?296.59,504.2925,High Value,,,,
CUST0735,Amit Gupta,Female,26,Pune,6,"?3,414.07",?561.96,569.0116667,High Value,,,,
CUST0856,Karan Mehta,Female,27,Chennai,2,?417.60,?76.34,208.8,Low Value,,,,
CUST0187,Meera Singh,Male,23,Bengaluru,7,"?2,727.32",?476.41,389.6171429,High Value,,,,
CUST0539,Vikram Khan,Male,42,Lucknow,8,"?4,294.54",?571.09,536.8175,High Value,,,,
CUST0806,Sahil Shah,Female,25,Kolkata,4,"?1,927.55",?268.78,481.8875,High Value,,,,
CUST0211,Isha Mehta,Female,38,Bengaluru,9,"?7,421.71","?1,178.59",824.6344444,High Value,,,,
CUST0039,Arjun Shah,Female,31,Jaipur,5,?956.74,?118.01,191.348,Medium Value,,,,
CUST0368,Rahul Iyer,Female,33,Lucknow,5,"?1,407.94",?209.02,281.588,High Value,,,,
CUST0800,Anjali Verma,Male,30,Delhi,3,"?3,122.48",?477.90,1040.826667,High Value,,,,
CUST0584,Simran Singh,Male,64,Ahmedabad,5,"?1,789.50",?293.16,357.9,High Value,,,,
CUST0159,Simran Joshi,Female,45,Jaipur,1,?256.04,?31.16,256.04,Low Value,,,,
CUST0595,Manish Kapoor,Female,62,Pune,6,"?5,720.16",?933.07,953.36,High Value,,,,
CUST0330,Nikhil Nair,Male,20,Bengaluru,6,"?1,637.87",?221.78,272.9783333,High Value,,,,
CUST0097,Isha Nair,Male,41,Kolkata,7,"?5,358.63",?965.57,765.5185714,High Value,,,,
CUST0348,Sneha Shah,Male,37,Ahmedabad,6,"?3,206.06",?602.99,534.3433333,High Value,,,,
CUST0314,Karan Gupta,Female,28,Pune,3,?896.00,?172.04,298.6666667,Medium Value,,,,
CUST0638,Arjun Kapoor,Female,52,Mumbai,5,"?1,164.09",?169.68,232.818,High Value,,,,
CUST0943,Neha Iyer,Male,65,Jaipur,2,"?1,354.00",?271.70,677,High Value,,,,
CUST0814,Rahul Khan,Female,37,Hyderabad,3,?450.06,?70.93,150.02,Low Value,,,,
CUST0395,Arjun Gupta,Male,19,Delhi,6,"?4,459.08",?650.01,743.18,High Value,,,,
CUST0844,Kavya Mehta,Female,65,Mumbai,4,"?4,905.24","?1,000.26",1226.31,High Value,,,,
CUST0295,Rahul Patel,Male,42,Kolkata,4,"?2,220.39",?237.34,555.0975,High Value,,,,
CUST0628,Kavya Verma,Female,58,Jaipur,5,"?3,835.47",?498.08,767.094,High Value,,,,
CUST0556,Isha Joshi,Male,58,Mumbai,3,"?1,323.74",?208.56,441.2466667,High Value,,,,
CUST0788,Meera Joshi,Male,24,Mumbai,5,"?1,421.51",?161.48,284.302,High Value,,,,
CUST0347,Manish Iyer,Female,65,Ahmedabad,4,"?2,751.74",?410.54,687.935,High Value,,,,
CUST0426,Neha Singh,Female,33,Delhi,5,"?1,248.08",?223.09,249.616,High Value,,,,
CUST0707,Pooja Kapoor,Female,38,Pune,6,"?1,779.23",?242.71,296.5383333,High Value,,,,
CUST0954,Karan Iyer,Male,58,Lucknow,2,?562.50,?116.32,281.25,Medium Value,,,,
CUST0353,Neha Singh,Male,28,Hyderabad,5,"?3,909.37",?596.27,781.874,High Value,,,,
CUST0729,Nikhil Sharma,Female,34,Delhi,4,"?1,335.02",?134.27,333.755,High Value,,,,
CUST0174,Pooja Malhotra,Female,37,Lucknow,5,"?1,391.32",?295.69,278.264,High Value,,,,
CUST0037,Amit Das,Female,22,Jaipur,2,"?1,842.48",?354.53,921.24,High Value,,,,
CUST0725,Vikram Joshi,Female,47,Hyderabad,5,"?2,423.95",?243.79,484.79,High Value,,,,
CUST0094,Kavya Khan,Female,45,Lucknow,6,"?1,143.53",?139.53,190.5883333,High Value,,,,
CUST0691,Neha Joshi,Male,37,Delhi,5,"?2,186.65",?280.02,437.33,High Value,,,,
CUST0512,Amit Patel,Male,46,Lucknow,6,"?2,731.13",?556.63,455.1883333,High Value,,,,
CUST0446,Nikhil Malhotra,Female,63,Lucknow,8,"?2,865.05",?423.13,358.13125,High Value,,,,
CUST0440,Karan Shah,Female,27,Bengaluru,2,"?1,926.74",?186.07,963.37,High Value,,,,
CUST0995,Kavya Singh,Female,26,Chennai,7,"?2,626.70",?469.63,375.2428571,High Value,,,,
CUST0576,Manish Shah,Female,24,Mumbai,5,"?2,669.43",?472.98,533.886,High Value,,,,
CUST0268,Karan Sharma,Male,34,Mumbai,4,"?1,762.83",?348.12,440.7075,High Value,,,,
CUST0978,Meera Patel,Female,46,Kolkata,3,?748.00,?109.00,249.3333333,Medium Value,,,,
CUST0991,Neha Singh,Male,30,Chennai,2,"?1,000.66",?159.54,500.33,High Value,,,,
CUST0942,Vikram Kapoor,Male,40,Ahmedabad,5,"?1,619.88",?217.04,323.976,High Value,,,,
CUST0891,Anjali Khan,Female,46,Lucknow,5,"?1,836.49",?281.84,367.298,High Value,,,,
CUST0737,Anjali Reddy,Female,64,Kolkata,8,"?4,301.75",?747.28,537.71875,High Value,,,,
CUST0554,Sahil Gupta,Male,37,Pune,5,"?1,644.95",?282.90,328.99,High Value,,,,
CUST0382,Aditya Khan,Male,49,Ahmedabad,4,"?1,764.98",?321.76,441.245,High Value,,,,
CUST0941,Arjun Verma,Male,62,Hyderabad,10,"?10,137.92","?1,734.12",1013.792,High Value,,,,
CUST0836,Arjun Gupta,Female,37,Jaipur,7,"?4,001.36",?776.63,571.6228571,High Value,,,,
CUST0043,Isha Gupta,Male,18,Pune,7,"?3,424.40",?457.98,489.2,High Value,,,,
CUST0758,Karan Sharma,Male,27,Lucknow,7,"?4,002.64",?659.88,571.8057143,High Value,,,,
CUST0960,Meera Shah,Female,53,Mumbai,3,"?1,084.40",?144.39,361.4666667,High Value,,,,
CUST0214,Aditya Nair,Male,49,Mumbai,6,"?2,091.04",?347.72,348.5066667,High Value,,,,
CUST0696,Arjun Shah,Male,34,Lucknow,7,"?4,392.78",?781.81,627.54,High Value,,,,
CUST0085,Anjali Reddy,Female,19,Delhi,8,"?1,668.07",?268.34,208.50875,High Value,,,,
CUST0398,Vikram Iyer,Female,62,Ahmedabad,7,"?3,560.55",?541.07,508.65,High Value,,,,
CUST0924,Priya Reddy,Male,46,Ahmedabad,6,"?3,440.49",?621.02,573.415,High Value,,,,
CUST0726,Neha Patel,Male,61,Hyderabad,5,"?2,207.62",?299.64,441.524,High Value,,,,
CUST0137,Vikram Malhotra,Male,57,Delhi,2,?742.67,?143.14,371.335,Medium Value,,,,
CUST0821,Aditya Verma,Male,29,Bengaluru,6,"?1,986.41",?334.92,331.0683333,High Value,,,,
CUST0490,Riya Verma,Female,65,Lucknow,4,"?1,810.65",?311.63,452.6625,High Value,,,,
CUST0526,Manish Malhotra,Female,23,Jaipur,1,?359.40,?79.97,359.4,Low Value,,,,
CUST0613,Isha Verma,Female,53,Kolkata,4,"?1,455.52",?291.99,363.88,High Value,,,,
CUST0742,Riya Mehta,Female,21,Pune,3,"?1,048.61",?130.52,349.5366667,High Value,,,,
CUST0371,Priya Nair,Female,41,Hyderabad,6,"?3,291.21",?411.74,548.535,High Value,,,,
CUST0131,Rahul Patel,Female,26,Ahmedabad,6,"?1,505.54",?235.01,250.9233333,High Value,,,,
CUST0770,Amit Malhotra,Female,46,Mumbai,5,"?5,700.97",?661.32,1140.194,High Value,,,,
CUST0555,Priya Patel,Female,42,Kolkata,4,"?1,741.04",?250.14,435.26,High Value,,,,
CUST0464,Simran Reddy,Female,59,Hyderabad,4,"?1,139.45",?196.35,284.8625,High Value,,,,
CUST0934,Meera Das,Female,61,Chennai,3,"?2,780.69",?596.63,926.8966667,High Value,,,,
CUST0614,Manish Gupta,Female,58,Delhi,4,"?1,726.49",?272.11,431.6225,High Value,,,,
CUST0140,Simran Verma,Male,28,Hyderabad,7,?996.66,?167.43,142.38,Medium Value,,,,
CUST0736,Karan Patel,Male,47,Mumbai,4,"?2,722.13",?420.22,680.5325,High Value,,,,
CUST0926,Nikhil Das,Male,53,Kolkata,4,"?3,077.80",?325.24,769.45,High Value,,,,
CUST0477,Manish Nair,Female,26,Jaipur,4,"?1,661.83",?319.00,415.4575,High Value,,,,
CUST0938,Pooja Reddy,Female,18,Jaipur,4,"?3,297.80",?619.37,824.45,High Value,,,,
CUST0797,Kavya Shah,Female,54,Bengaluru,2,?288.53,?40.50,144.265,Low Value,,,,
CUST0927,Sahil Joshi,Male,62,Lucknow,4,"?2,291.90",?386.78,572.975,High Value,,,,
CUST0581,Anjali Verma,Female,37,Hyderabad,3,"?2,299.56",?281.38,766.52,High Value,,,,
CUST0603,Neha Singh,Male,50,Jaipur,6,"?3,019.00",?451.02,503.1666667,High Value,,,,
CUST0053,Manish Gupta,Male,46,Jaipur,6,"?1,831.33",?281.87,305.2216667,High Value,,,,
CUST0099,Neha Das,Female,50,Hyderabad,3,"?1,583.06",?229.94,527.6866667,High Value,,,,
CUST0192,Simran Mehta,Female,38,Pune,4,"?1,505.33",?270.74,376.3325,High Value,,,,
CUST0044,Priya Gupta,Male,20,Chennai,4,"?1,157.38",?169.47,289.345,High Value,,,,
CUST0003,Amit Iyer,Female,20,Mumbai,3,"?1,566.74",?146.47,522.2466667,High Value,,,,
CUST0697,Amit Joshi,Female,50,Chennai,6,"?2,418.39",?303.01,403.065,High Value,,,,
CUST0202,Pooja Shah,Male,53,Kolkata,4,"?1,182.67",?189.23,295.6675,High Value,,,,
CUST0261,Manish Patel,Male,59,Lucknow,3,?900.79,?173.23,300.2633333,Medium Value,,,,
CUST0948,Sahil Shah,Male,64,Bengaluru,4,"?1,728.58",?230.84,432.145,High Value,,,,
CUST0218,Arjun Khan,Female,59,Pune,5,"?1,709.51",?285.56,341.902,High Value,,,,
CUST0301,Neha Khan,Female,25,Hyderabad,8,"?3,540.37",?546.94,442.54625,High Value,,,,
CUST0320,Sahil Joshi,Female,58,Chennai,6,"?1,344.79",?224.62,224.1316667,High Value,,,,
CUST0343,Nikhil Kapoor,Male,60,Chennai,6,"?2,804.93",?475.33,467.4883333,High Value,,,,
CUST0605,Aditya Joshi,Male,40,Mumbai,5,"?2,902.47",?459.02,580.494,High Value,,,,
CUST0458,Arjun Iyer,Female,30,Bengaluru,3,?532.35,?73.66,177.45,Medium Value,,,,
CUST0388,Meera Mehta,Female,58,Mumbai,7,"?4,656.20",?590.16,665.1714286,High Value,,,,
CUST0537,Sneha Das,Male,19,Hyderabad,2,?831.84,?156.88,415.92,Medium Value,,,,
CUST0311,Karan Verma,Female,62,Chennai,5,"?1,727.10",?257.45,345.42,High Value,,,,
CUST0686,Pooja Nair,Female,45,Kolkata,3,"?2,116.96",?333.07,705.6533333,High Value,,,,
CUST0442,Priya Sharma,Male,63,Chennai,6,"?3,224.46",?503.81,537.41,High Value,,,,
